track_id,psnr_sr,psnr_base,ssim_sr,ssim_base
track_12686,16.9963,15.9679,0.4609,0.3994
track_12694,15.3114,14.3491,0.3898,0.3439
track_12697,15.6015,15.0465,0.4575,0.4047
track_12702,12.8195,12.3941,0.3159,0.2762
track_12705,13.6128,13.3409,0.2086,0.1839
track_12718,17.1627,16.1400,0.4745,0.4014
track_12733,14.7456,14.2589,0.2707,0.2315
track_12770,14.4527,14.1519,0.3069,0.2597
track_12806,16.1337,15.3657,0.4673,0.3916
track_12814,13.7288,13.3482,0.2417,0.2020
track_12826,18.4608,17.6149,0.4002,0.3589
track_12849,15.2973,14.3289,0.3577,0.3041
track_12886,18.9314,17.6824,0.5037,0.4331
track_12890,13.8790,13.5140,0.3360,0.3023
track_12925,13.9368,13.4350,0.3202,0.2711
track_12931,16.3185,15.9918,0.3292,0.2936
track_12954,15.5769,14.9904,0.3572,0.3151
track_12961,15.2894,14.8375,0.3523,0.2963
track_12962,15.7640,15.1260,0.4443,0.3784
track_12991,15.6664,14.9689,0.3775,0.3161
track_12994,14.0137,13.6991,0.2783,0.2520
track_13000,14.9038,14.1588,0.3819,0.3281
track_13002,14.4620,14.0134,0.3332,0.2853
track_13006,16.1272,15.5222,0.4407,0.3746
track_13023,17.3079,16.4899,0.3568,0.3249
track_13033,15.3119,14.5812,0.4158,0.3518
track_13053,13.8372,13.4631,0.3048,0.2779
track_13068,16.6018,15.9506,0.3641,0.3129
track_13100,14.7996,14.0531,0.3838,0.3374
track_13121,14.3911,13.6179,0.4027,0.3387
track_13122,19.7739,18.3065,0.5956,0.5394
track_13125,13.9536,13.4127,0.2911,0.2548
track_13129,15.5418,14.6822,0.4502,0.3784
track_13130,13.3988,12.9368,0.1697,0.1355
track_13131,14.7106,14.1743,0.3282,0.2883
track_13139,20.3225,19.1935,0.5553,0.5047
track_13168,13.6199,13.1841,0.2857,0.2467
track_13174,13.8638,13.4730,0.2977,0.2571
track_13191,16.5309,15.9243,0.3549,0.3246
track_13218,13.9369,13.6482,0.3321,0.2880
track_13231,14.3278,13.7491,0.3249,0.2899
track_13244,20.2558,19.7269,0.5071,0.4924
track_13259,14.7774,14.1012,0.3910,0.3443
track_13262,14.4790,14.1469,0.2863,0.2502
track_13295,14.8002,14.0202,0.4054,0.3414
track_13296,15.9920,15.0045,0.4584,0.3943
track_13329,14.2575,13.8298,0.3458,0.2961
track_13332,14.6189,13.9245,0.3670,0.2956
track_13334,15.6923,15.1546,0.4017,0.3562
track_13354,14.8133,14.5498,0.3065,0.2919
track_13384,12.7020,12.4922,0.2133,0.1948
track_13412,17.5271,17.0845,0.3714,0.3579
track_13419,14.8931,14.2621,0.4384,0.3811
track_13422,12.7219,12.3430,0.2368,0.2196
track_13473,15.6276,14.8917,0.3081,0.2796
track_13510,13.6742,13.1296,0.3116,0.2654
track_13512,14.9389,14.4023,0.4266,0.3676
track_13520,16.8854,15.8254,0.5386,0.4626
track_13526,16.6326,15.8079,0.5067,0.4581
track_13527,13.9416,13.5019,0.2982,0.2616
track_13536,15.8576,15.6573,0.2777,0.2623
track_13574,16.3101,15.6759,0.3754,0.3404
track_13584,15.4211,14.5203,0.4144,0.3384
track_13586,20.1714,19.2445,0.5098,0.4596
track_13588,18.2525,17.3126,0.4750,0.4161
track_13589,14.4044,14.0028,0.3302,0.2789
track_13592,12.8713,12.4516,0.2292,0.1880
track_13594,17.5279,16.3190,0.5144,0.4510
track_13595,18.2000,17.4532,0.4722,0.4385
track_13596,16.5057,15.5830,0.4429,0.3842
track_13600,18.6379,17.9677,0.4574,0.4140
track_13603,19.4266,17.6480,0.7337,0.6379
track_13618,17.2907,16.2652,0.5290,0.4605
track_13643,14.0015,13.6085,0.2660,0.2293
track_13645,16.1121,15.4430,0.4081,0.3611
track_13652,18.1766,17.4892,0.4198,0.3747
track_13661,15.6909,15.0045,0.4516,0.3891
track_13664,17.6843,17.0813,0.5321,0.4943
track_13670,16.9979,16.1468,0.4579,0.4079
track_13714,20.6481,19.5681,0.4814,0.4617
track_13725,17.0683,16.3144,0.4074,0.3735
track_13749,15.2157,14.5941,0.3674,0.3332
track_13769,17.7393,16.6302,0.3893,0.3461
track_13791,15.5766,14.9799,0.4180,0.3689
track_13796,12.3816,12.1134,0.2109,0.1824
track_13838,18.4197,17.3307,0.5495,0.4983
track_13843,14.8335,14.1433,0.3865,0.3268
track_13850,26.0143,24.6359,0.7277,0.7258
track_13887,14.0340,13.7891,0.1758,0.1622
track_13895,13.9438,13.5143,0.2373,0.1979
track_13901,15.4703,14.8193,0.3674,0.3155
track_13915,14.4613,14.1179,0.2861,0.2521
track_13936,13.9457,13.5044,0.2006,0.1779
track_13937,15.0134,14.2726,0.3642,0.3004
track_13942,19.1336,17.8630,0.4741,0.4260
track_13944,14.9641,14.2298,0.3444,0.3026
track_13961,19.0530,17.7102,0.5543,0.4849
track_13962,16.7430,16.2618,0.3865,0.3556
track_13977,14.6981,14.3960,0.2687,0.2329
track_13989,16.2081,15.4091,0.4335,0.3873
track_13993,16.8367,15.8283,0.5138,0.4457
track_14002,13.8240,13.3856,0.2101,0.1868
track_14010,13.5174,13.1573,0.2703,0.2335
track_14013,15.5578,14.7060,0.3740,0.3129
track_14026,15.4009,14.6461,0.3510,0.2913
track_14043,13.7953,13.3628,0.3276,0.2822
track_14045,16.1260,15.4244,0.3722,0.3258
track_14058,13.3775,13.0999,0.2619,0.2155
track_14063,12.4414,12.1579,0.2568,0.2256
track_14065,15.3392,14.7067,0.3398,0.2884
track_14090,18.5469,17.3965,0.5541,0.4824
track_14103,15.6558,14.8764,0.4230,0.3781
track_14104,16.1112,15.6105,0.2908,0.2622
track_14138,14.1582,13.6968,0.3674,0.3251
track_14141,14.5535,13.9702,0.2882,0.2409
track_14147,16.6138,15.6927,0.4873,0.4151
track_14166,13.9429,13.4886,0.3303,0.2834
track_14181,15.1005,14.6570,0.2757,0.2324
track_14183,14.3898,13.9422,0.2892,0.2557
track_14194,14.6866,14.2859,0.2944,0.2528
track_14195,14.4179,14.0179,0.3554,0.3142
track_14203,15.5989,14.7771,0.3960,0.3451
track_14204,15.0826,14.3552,0.4006,0.3483
track_14227,14.8688,14.2462,0.2902,0.2440
track_14235,16.5751,15.8228,0.4493,0.3821
track_14259,15.9744,15.3256,0.3194,0.2865
track_14295,14.8213,14.3437,0.2634,0.2197
track_14304,15.5012,15.0139,0.4244,0.3652
track_14306,15.6362,15.0318,0.3804,0.3301
track_14313,15.4361,15.0581,0.2478,0.2204
track_14330,15.8520,15.1137,0.4661,0.4064
track_14336,15.1854,14.5366,0.4327,0.3698
track_14342,12.7842,12.5408,0.1655,0.1516
track_14343,14.4816,14.1978,0.2674,0.2442
track_14355,13.8420,13.2998,0.3238,0.2788
track_14367,13.9650,13.6553,0.2927,0.2639
track_14371,13.8374,13.4482,0.3103,0.2620
track_14372,15.1106,14.6346,0.3735,0.3228
track_14380,16.8522,16.1526,0.3796,0.3387
track_14393,14.8024,13.9515,0.3488,0.2805
track_14396,15.0742,14.3951,0.3285,0.2627
track_14411,16.8398,16.3530,0.3073,0.2830
track_14421,14.0492,13.6206,0.3188,0.2811
track_14442,17.9634,17.3048,0.4658,0.4098
track_14444,19.6159,18.7287,0.4544,0.4317
track_14446,14.1899,13.7157,0.3264,0.2756
track_14466,16.9053,15.7856,0.4782,0.4156
track_14470,18.7641,17.8635,0.3490,0.3440
track_14488,18.4137,17.7035,0.5072,0.4574
track_14505,18.3428,17.6305,0.4266,0.4021
track_14506,15.1542,14.7158,0.2266,0.2055
track_14516,18.2695,17.4058,0.4314,0.3831
track_14517,17.7718,16.9014,0.4069,0.3706
track_14534,15.5668,14.8132,0.3687,0.3153
track_14539,19.3063,17.9613,0.6295,0.5452
track_14550,13.3853,13.0929,0.3076,0.2692
track_14559,14.7697,14.0289,0.3661,0.3021
track_14574,15.0637,14.5051,0.3556,0.3093
track_14582,14.2029,13.8159,0.2724,0.2306
track_14583,16.7402,15.8299,0.5526,0.4754
track_14604,13.8534,13.4547,0.2732,0.2489
track_14605,15.3441,15.0245,0.2795,0.2492
track_14614,19.6037,18.5845,0.4768,0.4416
track_14648,13.2143,12.7806,0.2880,0.2480
track_14656,13.2430,12.7827,0.2881,0.2447
track_14661,14.4688,14.0430,0.3893,0.3591
track_14668,16.9884,16.1706,0.4500,0.3994
track_14696,14.7545,14.2610,0.2799,0.2346
track_14728,15.8798,14.9516,0.5011,0.4246
track_14747,15.4785,14.8483,0.3599,0.3099
track_14779,16.6903,16.0338,0.3965,0.3417
track_14839,15.3874,14.8597,0.3631,0.3120
track_14848,14.6259,14.0453,0.3406,0.2905
track_14868,15.5985,14.9537,0.3587,0.3118
track_14895,16.4062,16.0975,0.2675,0.2372
track_14914,19.4677,18.3904,0.5028,0.4379
track_14924,11.6429,11.5080,0.1146,0.0998
track_14926,14.5093,14.0288,0.3403,0.2898
track_14938,18.5128,17.4421,0.5393,0.4879
track_14943,16.1060,15.6855,0.3144,0.2857
track_14944,17.0618,16.4591,0.3060,0.2651
track_14958,13.9818,13.6072,0.2030,0.1698
track_14971,14.7639,14.2801,0.3311,0.2896
track_14981,14.6035,14.2970,0.2331,0.2183
track_14991,13.7263,13.3006,0.2733,0.2233
track_15001,17.5187,16.9445,0.3670,0.3397
track_15009,17.2462,16.2801,0.5189,0.4598
track_15015,15.9413,15.6219,0.3410,0.3226
track_15039,15.1987,14.6856,0.2780,0.2372
track_15045,14.1283,13.6768,0.3494,0.3024
track_15063,17.4047,16.2262,0.5705,0.4833
track_15103,17.0204,16.2591,0.4270,0.3845
track_15112,15.6471,15.0073,0.4243,0.3821
track_15120,14.8719,14.3327,0.3911,0.3261
track_15148,15.1736,14.3803,0.3938,0.3460
track_15153,15.7249,15.1193,0.3762,0.3256
track_15191,15.9601,15.0413,0.4253,0.3640
track_15223,14.1844,13.8286,0.3482,0.3095
track_15233,16.5164,15.2131,0.5277,0.4499
track_15242,12.9397,12.4935,0.2552,0.2159
track_15264,16.6147,16.2582,0.3992,0.3611
track_15265,16.3953,15.6513,0.3858,0.3287
track_15266,14.8040,14.4655,0.3244,0.2949
track_15281,17.9695,17.5682,0.4423,0.4199
track_15285,14.3546,14.0796,0.2637,0.2474
track_15299,17.4384,16.7310,0.3776,0.3386
track_15314,14.8661,14.3384,0.2910,0.2530
track_15315,15.0341,14.4081,0.3258,0.2768
track_15324,16.3003,15.7279,0.4500,0.4051
track_15341,17.5485,16.8482,0.3603,0.3525
track_15345,16.2869,15.3303,0.5122,0.4384
track_15346,16.1565,15.2205,0.4776,0.4008
track_15350,16.9266,15.7531,0.5065,0.4261
track_15358,14.3229,13.6374,0.3825,0.3096
track_15371,13.5183,13.2054,0.2989,0.2552
track_15377,13.9370,13.4228,0.3534,0.3023
track_15378,15.0040,14.3670,0.3610,0.3001
track_15393,14.1611,13.6690,0.3359,0.2879
track_15395,15.1317,14.5233,0.3723,0.3249
track_15397,14.7070,14.1292,0.4116,0.3457
track_15422,16.3978,15.3840,0.4876,0.4114
track_15424,17.8848,16.7696,0.5931,0.5229
track_15426,15.9354,15.0887,0.4816,0.4147
track_15446,15.1322,14.4414,0.3550,0.2909
track_15449,16.7929,15.5901,0.5909,0.5084
track_15450,16.2046,15.1745,0.4815,0.4043
track_15456,13.8602,13.3873,0.3221,0.2732
track_15457,14.4677,13.8442,0.2852,0.2441
track_15465,14.6277,13.8612,0.3827,0.3305
track_15466,18.7563,17.1542,0.6106,0.5295
track_15488,14.8940,14.2360,0.3971,0.3377
track_15499,17.0866,15.8670,0.5464,0.4619
track_15500,14.6286,14.0764,0.3876,0.3476
track_15505,14.1063,13.6399,0.3831,0.3241
track_15515,15.6694,15.0650,0.3437,0.2919
track_15534,17.3921,16.5216,0.4803,0.4288
track_15544,15.9116,15.1646,0.4356,0.3855
track_15546,14.2978,13.7266,0.2781,0.2363
track_15587,15.2239,14.6154,0.4026,0.3538
track_15590,16.3189,15.4230,0.5316,0.4697
track_15594,14.3041,13.8509,0.2272,0.1945
track_15597,16.3442,15.4732,0.4177,0.3635
track_15600,13.9530,13.4316,0.3425,0.2992
track_15606,20.5198,19.0489,0.5367,0.4711
track_15609,17.9779,17.3434,0.2903,0.2556
track_15619,17.6471,16.8015,0.3967,0.3499
track_15622,15.8140,15.5224,0.2622,0.2383
track_15630,16.5535,15.8131,0.3632,0.3037
track_15639,20.2175,19.0090,0.4244,0.3925
track_15646,16.2545,15.9067,0.3062,0.2756
track_15648,15.9710,15.5740,0.2899,0.2601
track_15660,18.5062,17.8342,0.4380,0.3806
track_15667,17.0525,16.1723,0.3788,0.3306
track_15675,15.6211,15.0764,0.3198,0.2773
track_15688,19.1015,18.4911,0.4278,0.3781
track_15706,20.3741,18.9564,0.5084,0.4465
track_15720,21.2305,20.1651,0.4182,0.3856
track_15731,16.6485,15.5490,0.5058,0.4506
track_15739,15.7758,15.4093,0.2624,0.2294
track_15782,14.9566,14.3341,0.4229,0.3769
track_15801,17.3475,16.2520,0.5368,0.4788
track_15810,16.0376,15.3069,0.4132,0.3493
track_15816,14.4193,13.7514,0.3937,0.3373
track_15819,14.0427,13.8082,0.2447,0.2224
track_15843,13.7110,13.2206,0.3041,0.2722
track_15847,18.0200,16.7905,0.5462,0.4471
track_15867,19.1150,18.2955,0.4429,0.3867
track_15899,18.1938,17.4644,0.4325,0.3870
track_15902,20.0549,18.8566,0.5450,0.4846
track_15926,18.4440,17.6440,0.4833,0.4347
track_15949,18.6709,17.7573,0.5307,0.4652
track_15956,17.5896,16.3460,0.5603,0.4871
track_15968,19.1150,18.2785,0.3991,0.3514
track_15976,15.4071,14.8007,0.3674,0.3339
track_15996,16.0667,15.1401,0.4101,0.3497
track_16005,15.8788,14.9410,0.4340,0.3603
track_16007,14.8692,14.4068,0.2988,0.2719
track_16021,15.5069,14.8075,0.3742,0.2985
track_16044,16.6092,16.0091,0.3379,0.3007
track_16049,20.9382,20.2464,0.4982,0.5013
track_16054,14.1624,13.7157,0.2456,0.2060
track_16057,13.3531,12.9667,0.2946,0.2588
track_16058,15.6461,14.9947,0.4334,0.3830
track_16059,16.8094,15.9954,0.3751,0.3295
track_16060,19.8229,18.9493,0.4280,0.4091
track_16064,14.2689,13.6289,0.2715,0.2363
track_16104,19.8979,19.3296,0.4837,0.4394
track_16131,17.1061,16.1807,0.4761,0.4010
track_16205,17.7606,16.9194,0.4933,0.4483
track_16227,18.1047,17.3809,0.4430,0.4077
track_16228,15.4719,14.8068,0.3034,0.2721
track_16244,17.5009,16.3873,0.5443,0.4809
track_16245,19.5077,18.4808,0.4663,0.4302
track_16292,16.2678,15.6364,0.4972,0.4311
track_16305,15.9100,15.4315,0.3573,0.3249
track_16317,14.6091,13.8770,0.3923,0.3325
track_16322,16.3488,15.8648,0.4028,0.3685
track_16348,15.2884,14.6786,0.3430,0.2997
track_16351,15.6585,15.0221,0.3565,0.3139
track_16377,14.0819,13.7667,0.2645,0.2381
track_16398,16.4002,15.9048,0.3834,0.3405
track_16399,13.7203,13.4510,0.2167,0.1957
track_16405,15.2296,14.8879,0.2876,0.2606
track_16407,18.5630,17.2640,0.5149,0.4567
track_16408,15.5684,15.2898,0.3914,0.3613
track_16410,14.8791,14.2360,0.2838,0.2437
track_16413,22.0758,21.3610,0.5778,0.5531
track_16432,14.5321,14.0349,0.3485,0.3208
track_16438,16.2900,15.4443,0.4567,0.3932
track_16439,13.8762,13.5161,0.2585,0.2366
track_16444,17.2608,16.6412,0.4406,0.3825
track_16445,14.7352,14.4273,0.2897,0.2703
track_16446,13.4603,13.0190,0.2354,0.2065
track_16449,19.4793,18.1680,0.4742,0.4392
track_16467,15.8618,15.0983,0.3585,0.3078
track_16474,14.6461,14.0442,0.3541,0.3094
track_16507,13.5490,13.1645,0.2478,0.2141
track_16513,17.5460,17.1222,0.3469,0.3095
track_16517,13.9465,13.7055,0.1574,0.1515
track_16518,14.0292,13.4171,0.3227,0.2489
track_16523,14.3519,13.8246,0.3013,0.2463
track_16527,17.2454,16.1326,0.5539,0.4688
track_16557,12.4712,12.1373,0.2011,0.1766
track_16562,15.0121,14.4806,0.3560,0.3058
track_16571,17.1935,16.7705,0.3593,0.3162
track_16572,14.4819,14.1472,0.2405,0.2101
track_16580,14.0558,13.6627,0.2931,0.2555
track_16602,19.9313,18.8873,0.5144,0.4542
track_16618,15.6447,14.9827,0.2897,0.2579
track_16622,16.5099,15.8074,0.2440,0.2148
track_16648,22.2166,21.1380,0.4979,0.4387
track_16652,17.0368,16.1573,0.5249,0.4483
track_16656,16.1026,15.1639,0.4608,0.4024
track_16691,16.2701,15.7393,0.3181,0.2627
track_16700,17.8841,16.9924,0.3020,0.2665
track_16703,17.9732,17.0321,0.4155,0.3825
track_16706,16.2163,15.8476,0.2589,0.2289
track_16710,13.9633,13.4828,0.3408,0.2872
track_16715,13.7880,13.4077,0.2494,0.2168
track_16717,17.4648,16.8673,0.2528,0.2364
track_16725,18.2287,17.4551,0.4221,0.3705
track_16731,14.6503,14.3136,0.3376,0.2869
track_16736,16.0980,15.8386,0.2429,0.2040
track_16753,14.3446,13.7339,0.2294,0.1924
track_16758,16.7761,15.9399,0.4781,0.4429
track_16760,17.2620,16.1928,0.5463,0.4632
track_16783,16.4111,15.9624,0.2262,0.2084
track_16788,17.4412,17.0422,0.2858,0.2489
track_16812,16.2996,15.3414,0.4236,0.3612
track_16813,15.0696,14.4105,0.4078,0.3507
track_16831,14.3969,13.8540,0.2969,0.2557
track_16861,17.4640,16.2984,0.5639,0.4955
track_16870,13.5171,12.9781,0.2650,0.2256
track_16872,13.9989,13.4405,0.2093,0.1704
track_16901,13.2437,12.9528,0.3189,0.2806
track_16915,16.2162,15.5605,0.3963,0.3547
track_16940,15.0311,14.7951,0.2716,0.2548
track_16949,16.7552,16.1812,0.3442,0.3321
track_16967,16.6138,15.4526,0.5894,0.5156
track_16975,14.3683,13.8563,0.3369,0.2886
track_16990,16.1500,15.1777,0.4639,0.3865
track_16991,14.4867,14.0853,0.3012,0.2729
track_16997,14.7963,14.2786,0.2568,0.2199
track_17010,15.1551,14.5012,0.4248,0.3658
track_17015,15.4286,14.8577,0.4763,0.4046
track_17052,17.8107,16.8966,0.3542,0.3186
track_17062,18.3074,17.5397,0.4369,0.3931
track_17066,13.4925,13.0764,0.2464,0.2094
track_17073,14.8898,14.2816,0.3875,0.3356
track_17108,19.3720,18.2908,0.5232,0.4786
track_17116,17.5322,16.3116,0.5536,0.4908
track_17125,15.9529,15.4883,0.3714,0.3377
track_17131,21.0540,20.3178,0.5708,0.5597
track_17136,14.0242,13.6967,0.1969,0.1832
track_17145,14.8850,14.3317,0.3318,0.2916
track_17152,16.3468,15.9047,0.4471,0.3922
track_17157,19.2595,18.4377,0.4763,0.4479
track_17165,15.0277,14.6790,0.3476,0.3140
track_17172,16.1383,15.7191,0.3446,0.3055
track_17180,15.7781,14.9205,0.4502,0.3766
track_17193,15.3976,14.5231,0.4573,0.4003
track_17197,18.6267,17.8833,0.4401,0.3908
track_17199,18.1973,17.3625,0.3821,0.3407
track_17249,13.6128,13.3796,0.1736,0.1462
track_17294,16.6146,16.0897,0.3417,0.2920
track_17301,16.9998,16.3441,0.3952,0.3418
track_17333,15.4052,14.5571,0.4300,0.3648
track_17344,20.2366,18.9747,0.5926,0.5349
track_17364,17.4261,16.5053,0.3748,0.3309
track_17388,16.3338,15.6748,0.3230,0.2727
track_17411,16.2469,15.6019,0.4645,0.4128
track_17421,16.0597,15.6423,0.3679,0.3313
track_17506,14.7721,14.1733,0.3246,0.2726
track_17556,15.3250,14.7207,0.3731,0.3253
track_17566,13.1800,12.7136,0.2513,0.2174
track_17576,13.1753,12.9242,0.2266,0.1878
track_17578,14.0802,13.4002,0.3881,0.3371
track_17593,15.9635,15.6317,0.2901,0.2602
track_17618,15.3864,14.5756,0.4262,0.3733
track_17640,14.9693,14.2874,0.4168,0.3382
track_17644,13.4142,12.9459,0.2534,0.2247
track_17655,14.6500,14.1261,0.3050,0.2564
track_17660,18.9834,18.0949,0.5804,0.5207
track_17673,15.9714,15.3326,0.3203,0.2539
track_17675,16.5587,15.8104,0.3654,0.3251
track_17676,15.9087,15.3922,0.2844,0.2500
track_17712,16.8972,15.9176,0.5060,0.4391
track_17735,12.2793,12.1121,0.1823,0.1627
track_17760,20.8523,19.1167,0.6102,0.5347
track_17762,18.8676,17.8777,0.4915,0.4379
track_17769,19.7688,18.8120,0.5903,0.5462
track_17770,15.3729,14.7870,0.2784,0.2472
track_17785,14.2589,13.7922,0.3288,0.2789
track_17819,15.1566,14.4446,0.4423,0.3898
track_17833,17.2520,16.5464,0.4207,0.3824
track_17843,16.8462,16.0494,0.3469,0.3147
track_17848,15.5072,14.8581,0.3518,0.3010
track_17863,14.4706,14.1693,0.3141,0.2802
track_17868,14.7206,14.1580,0.3534,0.3134
track_17871,13.9758,13.5783,0.2153,0.1843
track_17874,13.4607,13.0708,0.2615,0.2286
track_17875,14.8681,14.1909,0.3186,0.2649
track_17879,13.7140,13.2687,0.2870,0.2628
track_17897,17.1811,16.0650,0.5226,0.4420
track_17932,17.4266,16.6621,0.4593,0.4101
track_17937,14.8836,14.5918,0.2847,0.2647
track_17941,16.1816,15.5492,0.4229,0.3787
track_17943,16.0247,15.4715,0.3515,0.3269
track_17959,22.5217,21.3732,0.6071,0.5651
track_17972,14.6351,14.2063,0.2839,0.2536
track_17985,18.6571,17.7089,0.4025,0.3669
track_18025,12.9229,12.6884,0.2119,0.1971
track_18027,14.4567,13.9026,0.3927,0.3472
track_18034,16.4312,15.5790,0.4527,0.3912
track_18045,19.7874,18.2839,0.5636,0.5029
track_18058,17.1554,16.5631,0.3780,0.3184
track_18076,21.0439,20.0345,0.4865,0.4354
track_18118,18.7495,17.8306,0.3607,0.3228
track_18132,19.6995,19.0512,0.4464,0.3949
track_18142,20.7551,19.9772,0.4450,0.3996
track_18149,25.8323,24.1617,0.6212,0.5735
track_18151,20.6516,19.7511,0.3833,0.3549
track_18157,15.4530,14.8869,0.4176,0.3625
track_18173,18.7713,17.8837,0.4126,0.3484
track_18185,15.7940,15.3138,0.2532,0.2417
track_18192,19.6339,18.9408,0.4316,0.3838
track_18204,19.4150,18.4068,0.4830,0.4316
track_18208,15.6155,14.8996,0.3635,0.3149
track_18215,21.6433,20.2171,0.4647,0.4288
track_18219,13.6029,13.2794,0.2793,0.2491
track_18237,17.3200,16.7335,0.3814,0.3412
track_18285,14.6066,14.0573,0.3791,0.3212
track_18300,15.2876,14.4498,0.4010,0.3442
track_18327,13.6652,13.2805,0.2799,0.2385
track_18329,13.9020,13.4330,0.2166,0.2017
track_18335,14.5269,13.9525,0.3308,0.2834
track_18338,15.7490,15.0933,0.4941,0.4129
track_18356,16.6873,16.1267,0.2875,0.2589
track_18360,19.1229,18.1268,0.4921,0.4573
track_18379,12.8159,12.6257,0.2027,0.1778
track_18431,15.0710,14.3074,0.4213,0.3646
track_18438,13.4708,13.0731,0.3579,0.3105
track_18441,12.7568,12.4220,0.2497,0.2166
track_18467,14.8625,14.3772,0.3037,0.2680
track_18470,13.9371,13.4370,0.3102,0.2653
track_18476,19.7820,18.9960,0.4211,0.3776
track_18480,21.5719,20.3288,0.4460,0.3946
track_18496,21.8910,21.2753,0.5281,0.4875
track_18532,19.3385,18.5061,0.5105,0.4535
track_18547,19.6933,19.0366,0.3723,0.3475
track_18566,17.5868,16.7489,0.4713,0.4105
