track_id,psnr_sr,psnr_base,ssim_sr,ssim_base
track_19300,15.5374,14.6266,0.4800,0.4111
track_19307,18.6338,16.8152,0.6202,0.5425
track_19326,18.1410,17.6306,0.3843,0.3323
track_19333,17.7524,16.7200,0.6457,0.5826
track_19356,15.5942,14.8724,0.4700,0.4106
track_19391,19.5132,18.2608,0.6185,0.5731
track_19403,15.2909,14.9676,0.3496,0.3081
track_19407,15.0930,14.4392,0.3852,0.3494
track_19421,19.5203,18.3806,0.5179,0.4435
track_19435,17.2980,15.8794,0.4453,0.3808
track_19437,16.3522,15.5461,0.5530,0.4882
track_19447,15.3105,14.8291,0.4220,0.4017
track_19475,15.9112,15.2177,0.4245,0.3499
track_19484,15.6607,14.8663,0.5028,0.4458
track_19486,14.1176,13.2034,0.3475,0.3122
track_19511,19.3775,17.7103,0.5640,0.5220
track_19522,17.4395,16.2481,0.4585,0.3864
track_19525,16.4825,15.2536,0.5530,0.5110
track_19537,17.8974,16.8819,0.5422,0.4579
track_19542,22.4884,20.5168,0.6874,0.6127
track_19545,20.2958,18.9171,0.4677,0.3772
track_19577,21.3975,19.9194,0.6122,0.5413
track_19641,17.8063,16.8662,0.4921,0.3990
track_19644,13.4432,12.9727,0.3303,0.3027
track_19725,21.3565,20.1761,0.6051,0.5419
track_19727,18.2239,16.2939,0.3438,0.2904
track_19739,24.2583,22.7931,0.5881,0.5228
track_19754,17.2633,16.3466,0.4352,0.3956
track_19763,16.6750,16.1950,0.5379,0.4962
track_19766,17.0209,15.9740,0.4748,0.3950
track_19770,17.8385,16.9897,0.6055,0.5222
track_19810,17.9705,16.3876,0.3089,0.2633
track_19841,17.4856,16.8017,0.4439,0.3789
track_19848,18.4115,17.3675,0.4450,0.3846
track_19858,19.4323,18.7957,0.5506,0.5022
track_19872,18.1825,17.2760,0.5944,0.5344
track_19873,18.4074,16.9599,0.4564,0.3844
track_19883,17.7462,16.5862,0.6226,0.5437
track_19916,21.1321,19.8228,0.4951,0.4325
track_19918,16.8228,15.9699,0.4590,0.4198
track_19919,16.2380,14.9607,0.3893,0.3204
track_19923,15.7122,15.1986,0.4666,0.4180
track_19928,14.5920,14.0222,0.4478,0.3904
track_19929,16.2235,15.3962,0.5419,0.4732
track_19956,15.5516,15.0382,0.5350,0.4800
track_19959,16.3596,15.3964,0.5391,0.4746
track_19962,16.8824,16.2650,0.5741,0.5048
track_19968,16.8782,15.5975,0.3112,0.2560
track_19975,15.2092,14.7833,0.2957,0.2437
track_19981,15.3503,14.4607,0.4970,0.4346
track_20018,18.0015,17.3533,0.5006,0.4303
track_20035,16.3898,15.5476,0.5608,0.4963
track_20039,14.5208,13.7099,0.3821,0.3311
track_20048,16.9033,15.9046,0.6316,0.5716
track_20058,17.5780,16.8627,0.4754,0.4254
track_20060,15.8310,15.2929,0.3625,0.3236
track_20068,14.6940,13.7742,0.2601,0.2247
track_20082,17.8565,17.0828,0.3757,0.3329
track_20083,16.0293,15.1408,0.5243,0.4529
track_20093,17.6019,16.9250,0.6005,0.5318
track_20094,17.2243,16.6866,0.5502,0.4962
track_20121,17.5824,16.6486,0.4543,0.3878
track_20127,18.2370,17.3767,0.6504,0.5775
track_20143,14.6004,13.8491,0.3577,0.3125
track_20145,16.2186,15.7304,0.3384,0.2860
track_20166,18.6087,17.5250,0.4664,0.4185
track_20173,15.9374,15.3375,0.4752,0.4018
track_20179,16.6477,15.6358,0.6068,0.5290
track_20206,14.8480,14.1558,0.4447,0.3913
track_20209,20.3043,18.6489,0.6557,0.5803
track_20211,19.2195,18.2197,0.5007,0.4406
track_20212,17.9164,17.0964,0.4717,0.4225
track_20225,16.4485,15.0467,0.3176,0.2650
track_20246,16.7285,15.7873,0.4032,0.3292
track_20247,19.6153,18.9183,0.4940,0.4217
track_20273,16.9774,15.8934,0.5853,0.5070
track_20280,19.3418,18.7401,0.6012,0.5521
track_20289,15.4104,14.6840,0.3841,0.3319
track_20291,18.5410,17.7093,0.6110,0.5295
track_20306,15.1934,14.3873,0.3611,0.3238
track_20322,21.5501,20.7542,0.4884,0.4316
track_20332,17.1488,15.8788,0.5963,0.5141
track_20339,16.3654,15.8473,0.4923,0.4284
track_20342,19.5026,18.4179,0.6529,0.5662
track_20344,17.7172,16.7135,0.4971,0.4372
track_20367,22.8598,21.1085,0.6209,0.5536
track_20378,16.9180,16.0178,0.5582,0.4941
track_20379,16.5255,15.4838,0.5250,0.4591
track_20407,16.6230,15.3620,0.4238,0.3533
track_20430,16.7527,15.8094,0.5575,0.4821
track_20462,16.2645,15.4053,0.5690,0.5002
track_20510,16.4689,15.6337,0.5698,0.5029
track_20517,15.7124,14.8199,0.4499,0.3966
track_20518,15.6253,14.7629,0.4407,0.3853
track_20525,18.1310,16.9681,0.5470,0.4829
track_20526,17.6913,16.6180,0.5129,0.4435
track_20548,17.0216,15.9073,0.4346,0.3708
track_20558,21.1336,19.4330,0.7168,0.6752
track_20564,18.2801,17.2691,0.5043,0.4325
track_20583,15.6294,14.4563,0.4420,0.3718
track_20599,16.1949,15.0317,0.5480,0.4849
track_20601,18.5293,17.1461,0.6445,0.5768
track_20614,16.4210,15.1718,0.4745,0.4109
track_20629,16.6640,15.8303,0.5134,0.4561
track_20637,17.9105,16.4707,0.6497,0.5479
track_20644,17.0731,16.3394,0.4998,0.4071
track_20662,17.8377,16.4605,0.5790,0.5077
track_20672,15.7454,14.7881,0.4553,0.3933
track_20675,16.4900,15.2955,0.5245,0.4677
track_20694,19.1142,17.5330,0.5354,0.4514
track_20695,20.1920,18.7367,0.6384,0.5754
track_20696,19.9443,18.6691,0.5781,0.5013
track_20706,15.4384,14.6692,0.4916,0.4361
track_20719,19.4818,17.9702,0.7320,0.6551
track_20723,17.9726,16.9464,0.5409,0.4754
track_20726,14.6048,13.7984,0.3979,0.3500
track_20733,15.8285,14.8072,0.5537,0.4998
track_20735,18.6119,17.1006,0.6881,0.6106
track_20736,14.3453,13.5208,0.3474,0.2922
track_20737,20.1117,18.6552,0.6192,0.5400
track_20756,18.4900,17.2625,0.5763,0.4706
track_20791,18.1919,17.3635,0.5680,0.4763
track_20797,18.7478,17.2925,0.5135,0.4384
track_20812,16.9963,15.8020,0.4324,0.3682
track_20818,17.5055,16.2311,0.5298,0.4493
track_20823,17.7344,16.5276,0.5045,0.4395
track_20825,18.3497,17.1277,0.5923,0.5405
track_20829,16.1091,15.2035,0.4993,0.4303
track_20851,18.2286,16.8189,0.4182,0.3381
track_20879,18.6396,17.2876,0.7168,0.6443
track_20908,18.9605,17.7840,0.5377,0.4608
track_20953,17.0552,15.6612,0.4345,0.3577
track_20960,19.3888,17.6770,0.5294,0.4587
track_20980,19.5743,18.1047,0.6851,0.6195
track_21021,17.1178,15.7655,0.3804,0.3092
track_21024,17.1111,16.2238,0.4771,0.4047
track_21033,16.0682,15.1824,0.5294,0.4394
track_21045,16.1744,15.5341,0.4949,0.4169
track_21049,20.9143,19.0066,0.6366,0.5618
track_21053,15.7787,14.6927,0.4930,0.4296
track_21059,20.6140,18.9333,0.5300,0.4583
track_21064,15.5241,14.6047,0.4794,0.4233
track_21074,21.1293,19.8067,0.5489,0.4867
track_21129,19.0372,17.7871,0.5462,0.4635
track_21136,15.4606,14.5413,0.3711,0.3128
track_21175,19.6673,18.3830,0.7028,0.6318
track_21183,18.8534,17.5670,0.5693,0.4917
track_21208,15.9482,14.9538,0.3401,0.2969
track_21241,17.3056,15.5859,0.5999,0.5008
track_21257,16.1060,15.4462,0.5271,0.4861
track_21259,14.6687,13.8525,0.3506,0.3031
track_21266,18.4056,17.2740,0.5749,0.5017
track_21282,18.4283,17.3804,0.5404,0.4418
track_21329,14.4046,14.0189,0.3637,0.2995
track_21362,16.0356,15.2535,0.5352,0.5024
track_21378,15.5615,14.6503,0.4794,0.4142
track_21380,16.4916,15.4970,0.5460,0.4743
track_21398,16.5976,15.5083,0.4981,0.4309
track_21455,15.2094,14.3599,0.4553,0.4015
track_21466,15.1647,14.3836,0.4268,0.3554
track_21481,16.1770,15.2876,0.5722,0.5087
track_21484,15.9691,14.9968,0.3736,0.3323
track_21497,17.1207,16.4058,0.4677,0.4192
track_21536,23.0704,21.4557,0.7059,0.6224
track_21583,17.5620,16.1315,0.6093,0.5191
track_21608,23.1518,21.5372,0.6512,0.5772
track_21625,17.6080,16.2279,0.6226,0.5571
track_21649,16.2593,15.2084,0.5116,0.4378
track_21674,19.4332,18.1506,0.5676,0.4964
track_21694,15.2036,14.4754,0.4549,0.4133
track_21708,18.9032,17.8001,0.4278,0.3713
track_21723,20.5378,19.5921,0.5592,0.5093
track_21725,17.1483,16.3961,0.4563,0.4152
track_21728,16.1293,15.1772,0.4975,0.4387
track_21730,18.4553,17.1885,0.5327,0.4464
track_21793,16.9686,15.9187,0.5187,0.4303
track_21846,16.0301,15.0885,0.5919,0.5300
track_21864,16.5309,15.2511,0.4911,0.4183
track_21870,15.3918,14.9782,0.4081,0.3633
track_21874,20.3592,19.2005,0.6238,0.5511
track_21888,16.4729,15.3291,0.4855,0.4128
track_21891,17.4319,16.4909,0.5880,0.5333
track_21911,16.3627,15.1534,0.5824,0.5156
track_21928,17.0505,15.7253,0.5707,0.4939
track_21931,15.0560,14.4098,0.4294,0.3735
track_21999,16.6999,15.5943,0.4975,0.4379
track_22002,17.6145,16.5499,0.4856,0.4182
track_22006,17.3352,16.3391,0.5596,0.4919
track_22009,17.2190,16.3558,0.4985,0.4585
track_22018,20.3878,18.5473,0.6268,0.5391
track_22033,14.9377,14.1029,0.4569,0.4126
track_22047,19.6750,18.6253,0.4734,0.3992
track_22062,17.0480,15.8852,0.6014,0.5220
track_22064,16.2128,15.0334,0.3621,0.3232
track_22085,17.8259,16.8623,0.4394,0.3875
track_22131,18.5586,17.3716,0.6409,0.5735
track_22133,18.8365,17.3917,0.4616,0.3918
track_22136,18.4924,17.3125,0.6651,0.6093
track_22140,17.2168,15.9020,0.5947,0.5337
track_22155,16.4582,15.5026,0.5544,0.4994
track_22161,17.7368,16.8377,0.4832,0.4228
track_22188,15.2242,14.3442,0.4261,0.3742
track_22198,15.3668,14.6095,0.4485,0.3975
track_22214,22.8530,21.5532,0.6118,0.5465
track_22223,17.3879,16.5133,0.4514,0.4024
track_22256,15.3841,14.4571,0.4911,0.4227
track_22259,16.6263,15.5322,0.5264,0.4517
track_22269,15.6437,14.7810,0.4748,0.3928
track_22277,21.9382,20.2809,0.6253,0.5533
track_22314,16.9470,15.5606,0.3799,0.3249
track_22330,17.9173,17.0083,0.5008,0.4295
track_22336,16.7704,15.6197,0.6460,0.5711
track_22338,18.5471,17.2554,0.4610,0.3986
track_22339,18.8067,17.6939,0.6068,0.5347
track_22351,16.1302,15.1659,0.5667,0.5108
track_22409,16.3253,15.4513,0.5076,0.4561
track_22441,15.7621,15.2001,0.4971,0.4526
track_22442,15.4646,14.5532,0.4868,0.4366
track_22444,18.5132,17.3252,0.4506,0.3814
track_22446,17.7090,16.5419,0.5943,0.5266
track_22457,15.1672,14.3659,0.3417,0.3066
track_22481,20.7614,19.1640,0.5315,0.4670
track_22486,16.7646,15.5747,0.5454,0.4799
track_22515,16.2994,15.3899,0.5385,0.4647
track_22528,17.1801,16.6571,0.3692,0.3112
track_22533,15.2395,14.6945,0.5133,0.4783
track_22560,16.6404,16.1103,0.3252,0.2676
track_22562,13.7725,13.1376,0.3452,0.2969
track_22567,22.6197,21.1653,0.5881,0.5133
track_22570,15.0212,14.3139,0.4482,0.3976
track_22577,20.4213,18.4921,0.8119,0.7306
track_22579,15.4169,14.5821,0.4929,0.4485
track_22583,22.8154,21.2671,0.6605,0.5789
track_22591,16.0337,15.1879,0.5140,0.4414
track_22610,15.8641,15.0839,0.5063,0.4438
track_22628,17.6129,16.5006,0.6314,0.5560
track_22640,15.1783,14.4965,0.2784,0.2370
track_22645,18.2758,16.9512,0.5390,0.4703
track_22656,16.8159,15.9589,0.4334,0.3715
track_22661,16.2027,15.2658,0.5529,0.4719
track_22681,13.9846,13.7896,0.2390,0.2157
track_22698,16.1103,15.2678,0.5410,0.4742
track_22716,17.7567,17.1659,0.3675,0.2837
track_22754,14.0396,13.5010,0.2771,0.2633
track_22769,16.0449,15.4084,0.5222,0.4652
track_22786,16.4132,15.5074,0.4888,0.4414
track_22820,20.3038,18.8104,0.7376,0.6511
track_22822,15.3260,14.4277,0.5191,0.4676
track_22835,16.0403,14.9209,0.5579,0.4743
track_22844,19.5135,18.0581,0.6021,0.5180
track_22845,17.1579,16.1766,0.3894,0.3371
track_22864,16.5739,15.5701,0.5875,0.5039
track_22870,16.6923,15.7975,0.3467,0.2904
track_22885,16.5783,15.6219,0.5575,0.5101
track_22894,18.0012,16.8246,0.4462,0.3776
track_22926,17.9492,16.8895,0.5995,0.5253
track_22938,14.6622,14.2599,0.3644,0.3120
track_22953,16.5554,15.6828,0.4603,0.3916
track_22958,14.5146,14.0684,0.3852,0.3335
